id_produto,nome_produto,categoria_produto,preco_produto,fornecedor_produto,peso_kg_produto,estoque_produto,produto_ativo,data_cadastro_produto,faixa_preco_produto,status_estoque_produto,total_pedidos,quantidade_vendida,receita_total_produto,ticket_medio_produto,data_primeira_venda,data_ultima_venda,pedidos_aprovados,pedidos_recusados,pedidos_processando,pedidos_reembolsados,total_avaliacoes,nota_media_produto,nps_medio_produto,taxa_recomendacao_produto,data_ultima_avaliacao,total_tickets_produto,tempo_medio_resolucao_produto,total_eventos_produto,total_sessoes_produto,total_pageviews_produto,total_add_carrinho_produto,total_eventos_compra_produto,data_ultimo_evento_produto,status_comercial_produto,produto_com_alto_volume_suporte
PROD-0503,Tablet Infantil 7 Polegadas,Eletrônicos,676.0,Shenzhen Connect Brasil,,28,True,2022-04-06,Alto,Estoque Normal,1669,4623.0,2316923.0599999973,1524.2914868421035,2023-01-01,2026-05-22,1442,68,18,141,786,3.491094147582697,6.928753180661578,0.70102,2026-06-17,350,117.71517027863777,0,0,0,0,0,,Produto Destaque,True
PROD-0143,Porta Retratos,Casa,,HomeBrasil Atacado,4.73,157,False,2021-07-24,Nao Informado,Estoque Normal,595,1598.0,125107.51000000001,228.29837591240877,2023-01-08,2026-05-28,546,30,4,15,309,3.6957928802588995,7.213592233009709,0.77994,2026-07-01,39,122.16216216216216,527,525,329,98,6,2026-03-25 15:20:34,Produto Destaque,True
PROD-0017,Caixa de Som Portátil,Eletrônicos,110.0,Shenzhen Connect Brasil,2.29,422,True,2025-05-03,Medio,Estoque Normal,1623,4573.0,370081.2799999994,250.22398918187923,2023-01-01,2026-05-20,1422,68,14,119,819,3.537240537240537,6.822954822954823,0.69109,2026-07-04,356,112.94832826747721,528,526,338,87,10,2026-03-28 06:13:05,Produto Destaque,True
PROD-0182,Dispenser Sabonete Líquido,Casa,84.0,Casa & Cia Distribuidora,8.0,486,True,2019-02-18,Medio,Estoque Normal,599,1671.0,103861.57000000004,194.49732209737834,2023-01-01,2026-05-31,545,27,8,19,300,3.72,7.223333333333334,0.75000,2026-07-17,43,133.225,520,517,319,88,8,2026-03-23 07:21:59,Produto Destaque,True
PROD-0158,Panela de Pressão Elétrica,Casa,,Casa & Cia Distribuidora,12.31,125,False,2024-06-24,Nao Informado,Estoque Normal,577,1575.0,119791.70999999999,229.04724665391967,2023-01-03,2026-05-31,525,33,5,14,302,3.6125827814569536,7.003311258278146,0.72517,2026-07-26,54,122.9622641509434,553,551,369,79,7,2026-03-25 04:20:51,Produto Destaque,True
PROD-0265,Shampoo Profissional 1L,Beleza,41.0,Beleza Total Atacado,0.85,354,True,2020-07-09,Baixo,Estoque Normal,576,1635.0,51525.81,96.67131332082552,2023-01-17,2026-05-31,526,27,7,16,282,3.702127659574468,7.319148936170213,0.76950,2026-06-17,37,124.25,550,549,355,91,12,2026-03-22 09:47:24,Produto Destaque,True
PROD-0024,Mouse Sem Fio,Eletrônicos,325.0,Shenzhen Connect Brasil,3.49,348,False,2024-08-24,Alto,Estoque Normal,1636,4691.0,1106062.4899999998,741.8259490274982,2023-01-01,2026-05-28,1451,68,18,99,793,3.510718789407314,6.796973518284994,0.69987,2026-05-27,373,120.23714285714286,515,512,343,70,7,2026-03-28 21:17:28,Produto Destaque,True
PROD-0362,Buzina Automotiva,Automotivo,,AutoPeças Brasil Ltda,5.61,28,False,2021-03-31,Nao Informado,Estoque Normal,580,1636.0,127495.12999999995,248.5285185185184,2023-01-03,2026-05-25,535,25,5,15,308,3.607142857142857,6.9935064935064934,0.75649,2026-07-14,46,131.6818181818182,496,496,311,88,5,2026-03-28 08:41:59,Produto Destaque,True
PROD-0377,Jogo de Cartas UNO,Brinquedos,71.0,Toy Import Atacado,2.9,84,False,2019-12-30,Medio,Estoque Normal,561,1592.0,86018.3599999999,168.99481335952828,2023-01-03,2026-05-22,504,25,11,21,300,3.6033333333333335,7.21,0.77333,2026-06-15,42,105.74358974358974,500,499,328,90,10,2026-03-24 16:27:55,Produto Destaque,True
PROD-0508,Kit Yoga Completo,Esportes,184.0,Esporte Total Ltda,6.28,274,False,2019-09-08,Medio,Estoque Normal,289,852.0,116365.87000000004,437.46567669172947,2023-01-05,2026-05-30,267,15,4,3,151,3.6754966887417218,7.271523178807947,0.76821,2026-06-29,22,101.95,0,0,0,0,0,,Produto Destaque,True
PROD-0171,Kit Suporte Banheiro,Casa,92.0,Utilidades do Lar Ltda,13.62,18,True,2018-06-11,Medio,Estoque Normal,623,1728.0,119479.61000000004,215.27857657657665,2023-01-01,2026-05-31,570,30,7,16,321,3.7570093457943927,7.426791277258567,0.77882,2026-07-24,42,103.58536585365853,530,529,351,76,8,2026-03-25 15:35:52,Produto Destaque,True
PROD-0272,Batom Matte,Beleza,35.0,Beleza Total Atacado,0.93,128,True,2019-06-24,Baixo,Estoque Normal,625,1814.0,47727.92999999994,85.38091234347038,2023-01-03,2026-05-28,572,31,2,20,285,3.687719298245614,7.2105263157894735,0.77193,2026-06-06,60,121.9322033898305,498,496,319,94,6,2026-03-22 02:53:51,Produto Destaque,True
PROD-0159,Micro-ondas 20L,Casa,494.0,HomeBrasil Atacado,1.07,448,True,2023-07-02,Alto,Estoque Normal,143,431.0,161747.02,1225.3562121212121,2023-01-06,2026-03-28,133,8,1,1,73,3.767123287671233,7.424657534246576,0.75342,2026-04-03,6,125.5,534,532,348,88,12,2026-03-28 20:21:45,Produto Destaque,False
PROD-0016,Caixa de Som Bluetooth,Eletrônicos,534.0,Shenzhen Connect Brasil,4.2,37,True,2022-10-14,Alto,Estoque Normal,1678,4688.0,1861994.9199999983,1219.3810870988857,2023-01-01,2026-05-28,1474,75,21,108,855,3.5883040935672517,6.953216374269005,0.71228,2026-06-23,392,117.77777777777777,517,517,321,103,3,2026-03-28 15:16:53,Produto Destaque,True
PROD-0087,Bermuda Masculina,Vestuário,75.0,Fashion Import Ltda,1.68,207,True,2021-05-05,Medio,Estoque Normal,637,1805.0,102530.19000000008,177.0815025906737,2023-01-03,2026-05-27,582,36,3,16,323,3.7430340557275543,7.123839009287925,0.77090,2026-07-08,42,104.725,506,505,321,84,7,2026-03-28 19:12:49,Produto Destaque,True
PROD-0330,Camera Frontal,Automotivo,,Peças & Cia Distribuidora,8.53,299,False,2018-02-09,Nao Informado,Estoque Normal,632,1792.0,143243.48000000019,249.98862129144885,2023-01-01,2026-05-23,568,39,7,18,315,3.6857142857142855,7.222222222222222,0.74603,2026-07-12,48,128.62222222222223,492,490,308,87,8,2026-03-28 09:35:09,Produto Destaque,True
PROD-0424,Bolinha de Gude Kit,Brinquedos,31.0,Brinquedos do Brasil Ltda,4.03,278,True,2023-07-08,Baixo,Estoque Normal,580,1624.0,36929.219999999936,71.15456647398831,2023-01-03,2026-05-27,524,32,10,14,281,3.6370106761565837,7.1886120996441285,0.75801,2026-07-09,39,123.34210526315789,519,518,339,83,6,2026-03-26 12:06:48,Produto Destaque,True
PROD-0032,Headset Bluetooth,Eletrônicos,,Alpha Tech Importados,2.21,71,False,2026-02-20,Nao Informado,Estoque Normal,461,1352.0,96013.51000000001,229.14918854415276,2023-01-30,2026-05-31,394,33,9,25,216,3.5972222222222223,7.226851851851852,0.77778,2026-07-21,84,129.66666666666666,493,489,304,101,8,2026-03-26 19:09:16,Produto Destaque,True
PROD-0476,Cadeira de Jardim,Móveis,397.0,MoveisPlus Distribuidora,,50,True,2019-08-07,Alto,Estoque Normal,114,297.0,88400.32000000002,858.2555339805828,2023-01-04,2026-04-28,104,8,1,1,54,3.7777777777777777,7.537037037037037,0.75926,2026-05-16,9,163.0,490,490,344,61,6,2026-03-28 14:58:33,Produto Destaque,False
PROD-0468,Comoda 5 Gavetas,Móveis,462.0,Decor Brasil Atacado,5.53,58,True,2022-09-02,Alto,Estoque Normal,128,343.0,127950.17999999998,1066.2514999999999,2023-01-01,2026-05-23,114,9,1,4,69,3.7246376811594204,7.521739130434782,0.78261,2026-06-03,8,95.42857142857143,464,463,290,86,6,2026-03-22 20:08:48,Produto Destaque,False
PROD-0448,Guarda-roupa 2 Portas,Móveis,1228.0,Decor Brasil Atacado,44.9,252,True,2020-01-03,Alto,Estoque Normal,82,233.0,207413.27000000002,2841.277671232877,2023-01-06,2026-05-09,79,1,0,2,39,3.7435897435897436,7.82051282051282,0.87179,2026-05-05,4,66.75,503,501,323,84,6,2026-03-25 21:53:22,Produto Destaque,False
PROD-0433,Sofa 3 Lugares,Móveis,,MoveisPlus Distribuidora,20.67,98,False,2021-02-10,Nao Informado,Estoque Normal,553,1523.0,120045.00999999988,234.92174168297433,2023-01-05,2026-05-25,503,31,6,13,267,3.6104868913857677,7.089887640449438,0.73783,2026-06-24,38,132.05555555555554,511,508,334,80,15,2026-03-28 00:40:42,Produto Destaque,True
PROD-0259,Aparador de Pelos,Beleza,104.0,Perfumes & Cia,0.31,487,True,2023-04-18,Medio,Estoque Normal,296,814.0,65242.630000000005,243.44264925373136,2023-01-10,2026-05-30,273,15,1,7,146,3.6301369863013697,7.273972602739726,0.76027,2026-06-19,31,117.06896551724138,520,517,333,85,6,2026-03-28 20:46:09,Produto Destaque,True
PROD-0360,Rack de Teto Universal,Automotivo,318.0,AutoPeças Brasil Ltda,22.64,137,False,2024-03-31,Alto,Estoque Normal,124,349.0,90198.60999999994,805.3447321428566,2023-01-04,2026-04-13,115,4,2,3,61,3.7868852459016393,7.557377049180328,0.78689,2026-05-07,12,98.63636363636364,517,516,326,104,5,2026-03-27 06:20:57,Produto Destaque,False
PROD-0009,Smart TV 55 Polegadas,Eletrônicos,3746.0,Global Electronics Ltda,2.8,459,True,2024-02-04,Alto,Estoque Normal,3147,8799.0,23347338.060000006,8117.98958970793,2023-01-01,2026-05-30,2873,156,39,79,1552,3.6662371134020617,7.173969072164948,0.75322,2026-07-27,330,125.08169934640523,536,535,332,101,10,2026-03-28 16:57:26,Produto Destaque,True
PROD-0137,Tapete Sala 2x3m,Casa,267.0,Casa & Cia Distribuidora,1.64,0,True,2025-10-01,Alto,Sem Estoque,281,780.0,163783.91,625.1294274809161,2023-01-04,2026-05-03,252,14,6,9,126,3.7698412698412698,7.150793650793651,0.76984,2026-06-18,21,130.42105263157896,481,479,289,80,6,2026-03-27 17:22:06,Produto Destaque,True
PROD-0027,Teclado sem Fio,Eletrônicos,146.0,Shenzhen Connect Brasil,2.7,356,True,2023-04-14,Medio,Estoque Normal,1640,4606.0,503587.11000000004,340.26156081081086,2023-01-01,2026-05-30,1441,69,19,111,777,3.595881595881596,6.953667953667954,0.72973,2026-06-11,383,121.05524861878453,538,537,359,78,9,2026-03-27 14:41:01,Produto Destaque,True
PROD-0076,Jaqueta Impermeável,Vestuário,367.0,Moda Brasil Atacado,0.47,138,True,2022-11-03,Alto,Estoque Normal,132,380.0,98214.41000000003,854.0383478260873,2023-01-01,2026-05-14,121,7,1,3,64,3.40625,6.96875,0.71875,2026-05-19,12,159.8181818181818,540,540,340,97,3,2026-03-28 13:07:33,Produto Destaque,False
PROD-0008,Smart TV 43 Polegadas,Eletrônicos,1486.0,TechBrasil Distribuidora,1.95,0,False,2024-10-27,Alto,Sem Estoque,3525,9795.0,10421350.000000034,3277.154088050325,2023-01-02,2026-05-31,3185,205,42,93,1734,3.6580161476355246,7.168973471741638,0.74279,2026-07-13,288,117.30147058823529,526,524,341,86,8,2026-03-28 03:45:07,Produto Destaque,True
PROD-0081,Tênis de Corrida,Vestuário,157.0,Moda Brasil Atacado,0.29,150,True,2023-07-17,Medio,Estoque Normal,272,772.0,90168.90000000004,359.2386454183268,2023-01-02,2026-05-20,249,16,2,5,129,3.6589147286821704,7.155038759689923,0.75969,2026-06-05,13,161.0,498,495,304,92,7,2026-03-28 11:19:56,Produto Destaque,False
PROD-0206,Colchão Inflável,Esportes,170.0,SportsBrasil Atacado,11.5,255,True,2018-12-22,Medio,Estoque Normal,318,899.0,112824.22000000013,397.2683802816906,2023-01-08,2026-05-15,291,14,5,8,158,3.6835443037974684,7.582278481012659,0.75949,2026-06-13,18,122.17647058823529,493,493,317,80,6,2026-03-27 12:46:09,Produto Destaque,False
PROD-0148,Persiana Horizontal,Casa,181.0,Decor Import,12.85,36,True,2019-02-01,Medio,Estoque Normal,323,903.0,128541.79000000011,424.23033003300367,2023-01-02,2026-05-30,289,19,5,10,156,3.7756410256410255,7.4743589743589745,0.78846,2026-06-20,27,106.76,530,529,324,99,6,2026-03-28 15:57:24,Produto Destaque,True
PROD-0380,Quebra-cabeca 500 Pecas,Brinquedos,73.0,Fun Kids Distribuidora,1.97,291,True,2020-06-05,Medio,Estoque Normal,574,1631.0,88996.22999999998,169.19435361216728,2023-01-01,2026-05-31,525,28,3,18,291,3.6872852233676974,7.364261168384879,0.79038,2026-07-23,43,121.60975609756098,514,513,326,91,6,2026-03-28 14:39:18,Produto Destaque,True
PROD-0408,Pistola de Bolhas,Brinquedos,46.0,Brinquedos do Brasil Ltda,3.91,73,True,2018-04-24,Baixo,Estoque Normal,607,1672.0,55923.32999999998,102.8002389705882,2023-01-02,2026-05-28,562,21,9,15,299,3.6588628762541804,7.096989966555184,0.75251,2026-06-17,55,122.13207547169812,512,511,350,76,9,2026-03-27 14:55:14,Produto Destaque,True
PROD-0444,Estante de Livros 5 Prateleiras,Móveis,655.0,MoveisPlus Distribuidora,19.7,0,False,2021-08-20,Alto,Sem Estoque,131,395.0,206388.23999999996,1677.953170731707,2023-01-10,2026-05-30,116,8,2,5,60,3.75,7.133333333333334,0.75000,2026-06-14,13,136.76923076923077,500,499,318,85,6,2026-03-26 23:17:26,Produto Destaque,False
PROD-0233,Suporte Lombar Esportivo,Esportes,116.0,Esporte Total Ltda,3.5,375,True,2019-01-08,Medio,Estoque Normal,339,1020.0,86242.77999999996,284.6296369636962,2023-01-05,2026-05-15,307,22,2,8,165,3.7636363636363637,7.254545454545455,0.76364,2026-06-12,30,133.96666666666667,503,502,319,90,12,2026-03-28 14:11:47,Produto Destaque,True
PROD-0387,Kit Massinha de Modelar,Brinquedos,81.0,Brinquedos do Brasil Ltda,1.25,72,True,2025-12-30,Medio,Estoque Normal,595,1713.0,101372.32000000011,188.42438661710057,2023-01-04,2026-05-24,536,30,10,19,307,3.6905537459283386,7.156351791530945,0.72964,2026-07-10,49,128.4255319148936,483,482,308,81,2,2026-03-23 14:52:02,Produto Destaque,True
PROD-0033,HD Externo 1TB,Eletrônicos,369.0,Alpha Tech Importados,3.08,31,True,2022-11-19,Alto,Estoque Normal,480,1378.0,349146.84999999986,802.6364367816088,2023-01-01,2026-05-30,418,39,10,13,234,3.6025641025641026,7.264957264957265,0.74786,2026-07-13,83,114.725,496,493,318,90,7,2026-03-26 09:19:15,Produto Destaque,True
PROD-0306,Loção Pos-sol,Beleza,73.0,Beleza Total Atacado,0.26,279,True,2023-02-13,Medio,Estoque Normal,611,1732.0,95603.35000000003,173.5088021778585,2023-01-01,2026-05-25,549,35,6,21,291,3.731958762886598,7.305841924398625,0.77663,2026-06-23,49,117.97872340425532,524,524,316,88,3,2026-03-27 19:39:42,Produto Destaque,True
PROD-0232,Meias de Compressão Par,Esportes,148.0,Atlética Import Ltda,4.62,496,True,2025-03-13,Medio,Estoque Normal,318,857.0,90446.31000000001,315.14393728223,2023-01-01,2026-05-16,291,16,5,6,170,3.6411764705882352,7.205882352941177,0.75294,2026-06-01,21,134.0,523,521,334,93,7,2026-03-26 23:35:33,Produto Destaque,True
PROD-0427,Cozinha Infantil,Brinquedos,256.0,Brinquedos do Brasil Ltda,1.96,172,False,2019-05-05,Alto,Estoque Normal,292,782.0,147500.73,567.3105,2023-01-06,2026-05-17,271,14,3,4,148,3.554054054054054,6.9324324324324325,0.72973,2026-05-26,25,116.1304347826087,519,518,332,93,6,2026-03-27 15:06:29,Produto Destaque,True
PROD-0356,Shampoo Automotivo 1L,Automotivo,51.0,AutoPeças Brasil Ltda,13.82,1,True,2022-06-19,Medio,Estoque Baixo,614,1678.0,64199.949999999975,114.84785330948117,2023-01-02,2026-05-27,554,32,13,15,313,3.7156549520766773,7.277955271565495,0.77955,2026-05-29,49,107.375,523,522,331,94,8,2026-03-19 02:31:50,Produto Destaque,True
PROD-0112,Conjunto Esportivo,Vestuário,,Fashion Import Ltda,0.46,182,False,2022-05-29,Nao Informado,Estoque Normal,601,1734.0,122534.96000000004,224.83478899082576,2023-01-01,2026-05-15,550,33,8,10,295,3.5728813559322035,6.945762711864407,0.70847,2026-06-25,49,125.74468085106383,548,546,372,92,6,2026-03-27 07:51:03,Produto Destaque,True
PROD-0482,Cristaleira 3 Portas,Móveis,1080.0,MoveisPlus Distribuidora,44.08,245,True,2025-10-22,Alto,Estoque Normal,93,277.0,216514.9400000001,2547.234588235295,2023-02-17,2026-05-09,87,4,1,1,52,3.6346153846153846,7.288461538461538,0.76923,2026-06-28,6,108.4,479,478,304,86,6,2026-03-27 06:46:33,Produto Destaque,False
PROD-0403,Kit Experimentos Cientificos,Brinquedos,132.0,Brinquedos do Brasil Ltda,5.52,156,True,2018-04-21,Medio,Estoque Normal,297,832.0,80851.68000000002,306.25636363636374,2023-01-03,2026-05-24,278,11,4,4,158,3.5316455696202533,7.19620253164557,0.74684,2026-07-13,25,119.58333333333333,535,534,346,89,4,2026-03-26 04:27:01,Produto Destaque,True
PROD-0409,Kit de Pintura Infantil,Brinquedos,165.0,Fun Kids Distribuidora,4.24,32,True,2023-06-07,Medio,Estoque Normal,308,850.0,101410.60000000002,366.103249097473,2023-01-08,2026-03-28,280,16,5,7,147,3.5306122448979593,7.054421768707483,0.69388,2026-05-04,21,108.0,504,503,314,98,7,2026-03-28 04:04:09,Produto Destaque,True
PROD-0420,Caminhao de Brinquedo,Brinquedos,98.0,Brinquedos do Brasil Ltda,4.2,0,False,2024-02-19,Medio,Sem Estoque,570,1546.0,107938.87999999992,212.0606679764242,2023-01-02,2026-05-30,531,23,4,12,285,3.635087719298246,7.277192982456141,0.74035,2026-06-18,46,128.75,526,526,347,86,6,2026-03-28 08:01:28,Produto Destaque,True
PROD-0075,Jaqueta de Couro,Vestuário,,Fashion Import Ltda,1.77,17,False,2019-11-27,Nao Informado,Estoque Normal,613,1671.0,119380.8200000001,214.3282226211851,2023-01-02,2026-05-22,559,29,7,18,304,3.6217105263157894,7.1644736842105265,0.75987,2026-07-03,47,123.56521739130434,490,489,320,76,7,2026-03-27 09:20:57,Produto Destaque,True
PROD-0067,Camiseta Polo Feminina,Vestuário,147.0,TextilBrasil Distribuidora,1.89,197,True,2024-06-25,Medio,Estoque Normal,297,822.0,88379.18999999997,328.5471747211895,2023-01-24,2026-05-29,268,21,2,6,154,3.7337662337662336,7.311688311688312,0.81818,2026-06-16,12,134.6,520,517,326,86,14,2026-03-28 11:27:22,Produto Destaque,False
PROD-0359,Suporte para Bicicleta Veicular,Automotivo,215.0,Automotivo Import,,17,True,2019-12-28,Alto,Estoque Normal,348,970.0,166037.4400000001,522.1303144654091,2023-01-02,2026-05-31,323,10,7,8,194,3.5670103092783507,6.793814432989691,0.70619,2026-06-17,34,121.7,530,526,348,86,7,2026-03-28 05:02:24,Produto Destaque,True
PROD-0243,Bola de Pilates 65cm,Esportes,157.0,Atlética Import Ltda,7.05,0,True,2019-06-22,Medio,Sem Estoque,305,855.0,97843.09999999995,354.50398550724617,2023-01-08,2026-05-30,286,11,2,6,155,3.8193548387096774,7.419354838709677,0.78710,2026-05-09,16,99.875,488,487,307,77,5,2026-03-28 23:36:24,Produto Destaque,False
PROD-0034,HD Externo 2TB,Eletrônicos,806.0,Shenzhen Connect Brasil,4.5,307,True,2019-01-31,Alto,Estoque Normal,3008,8385.0,4919701.8799999915,1788.3321992002877,2023-01-02,2026-05-30,2704,123,30,151,1524,3.4881889763779528,6.804461942257218,0.69488,2026-07-05,619,117.67764298093587,538,534,330,87,5,2026-03-27 19:29:17,Produto Destaque,True
PROD-0097,Chapéu de Palha,Vestuário,75.0,Confecções do Sul,1.05,0,True,2024-12-14,Medio,Sem Estoque,544,1432.0,76443.82999999997,157.9417975206611,2023-01-05,2026-05-25,486,35,5,18,278,3.5863309352517985,7.219424460431655,0.75540,2026-07-02,45,131.58536585365854,513,513,335,87,7,2026-03-27 02:57:49,Produto Destaque,True
PROD-0372,Boneca Articulada 30cm,Brinquedos,145.0,Fun Kids Distribuidora,5.72,0,True,2022-06-27,Medio,Sem Estoque,322,894.0,100933.23999999999,337.56936454849495,2023-01-01,2026-04-23,290,20,2,10,149,3.48993288590604,6.530201342281879,0.68456,2026-05-17,24,93.54166666666667,493,493,309,84,9,2026-03-28 03:32:04,Produto Destaque,True
PROD-0455,Mesa de Centro,Móveis,649.0,MoveisPlus Distribuidora,66.57,292,True,2020-08-07,Alto,Estoque Normal,144,380.0,193945.82000000004,1458.239248120301,2023-01-08,2026-05-06,131,5,4,4,74,3.72972972972973,7.324324324324325,0.81081,2026-04-25,6,87.8,566,565,346,111,7,2026-03-26 11:52:10,Produto Destaque,False
PROD-0191,Halteres Par 10kg,Esportes,239.0,SportsBrasil Atacado,8.21,295,True,2021-11-21,Alto,Estoque Normal,295,803.0,142646.71,548.6411923076922,2023-01-05,2026-05-25,269,16,5,5,152,3.5789473684210527,6.848684210526316,0.75000,2026-04-21,24,99.33333333333333,530,530,348,94,11,2026-03-27 09:43:12,Produto Destaque,True
PROD-0383,Blocos de Montar 500 Pecas,Brinquedos,457.0,Brinquedos do Brasil Ltda,3.3,145,True,2023-07-13,Alto,Estoque Normal,116,324.0,115068.5,1046.0772727272727,2023-02-02,2026-04-19,105,5,2,4,49,3.510204081632653,6.795918367346939,0.73469,2026-06-07,7,105.0,507,507,317,89,9,2026-03-27 12:07:30,Produto Destaque,False
PROD-0031,Capinha de Celular,Eletrônicos,80.0,Shenzhen Connect Brasil,0.34,90,False,2018-07-05,Medio,Estoque Normal,1688,4688.0,277958.3300000001,181.55344872632273,2023-01-01,2026-05-28,1474,77,24,113,814,3.5356265356265357,6.902948402948403,0.71499,2026-07-19,357,121.28034682080924,525,522,359,78,9,2026-03-27 15:50:02,Produto Destaque,True
PROD-0386,Pelucia Gigante 80cm,Brinquedos,165.0,Toy Import Atacado,2.11,114,True,2026-03-06,Medio,Estoque Normal,316,866.0,103300.74999999997,365.0203180212013,2023-01-01,2026-05-31,285,20,5,6,173,3.647398843930636,7.115606936416185,0.73988,2026-07-10,25,134.0,509,507,322,89,6,2026-03-18 21:41:39,Produto Destaque,True
PROD-0242,Luvas de Musculação,Esportes,160.0,SportsBrasil Atacado,13.03,234,True,2025-02-19,Medio,Estoque Normal,303,862.0,104215.79999999994,374.876978417266,2023-01-05,2026-05-19,276,15,3,9,152,3.5657894736842106,7.072368421052632,0.73026,2026-05-19,24,137.43478260869566,483,482,302,82,11,2026-03-28 06:55:29,Produto Destaque,True
PROD-0285,Gel de Limpeza Facial,Beleza,,Cosméticos do Brasil Ltda,,98,False,2021-03-01,Nao Informado,Estoque Normal,584,1596.0,121316.09000000003,230.20130929791276,2023-01-04,2026-05-31,525,33,8,18,302,3.6490066225165565,7.059602649006623,0.71192,2026-06-27,55,128.37254901960785,504,503,326,104,3,2026-03-27 21:09:30,Produto Destaque,True
PROD-0443,Cadeira Gamer,Móveis,,Interiores Import Ltda,40.25,308,False,2025-06-28,Nao Informado,Estoque Normal,577,1638.0,121768.85000000006,234.1708653846155,2023-01-10,2026-05-25,534,28,4,11,293,3.733788395904437,7.334470989761092,0.76451,2026-06-06,54,124.24,545,545,343,93,11,2026-03-28 01:18:05,Produto Destaque,True
PROD-0438,Mesa de Jantar 6 Cadeiras,Móveis,,MoveisPlus Distribuidora,73.85,192,False,2026-03-08,Nao Informado,Estoque Normal,598,1676.0,128050.46000000005,234.9549724770643,2023-01-05,2026-05-26,552,30,5,11,313,3.7284345047923324,7.198083067092652,0.74121,2026-06-21,42,139.51351351351352,489,487,314,92,6,2026-03-23 03:31:50,Produto Destaque,True
PROD-0140,Kit de Almofadas 4 Peças,Casa,183.0,Casa & Cia Distribuidora,9.95,251,True,2018-06-21,Medio,Estoque Normal,303,839.0,117343.11000000003,425.156195652174,2023-01-04,2026-05-12,271,17,8,7,156,3.6794871794871793,7.2243589743589745,0.75000,2026-06-13,24,112.625,529,528,350,85,9,2026-03-26 17:27:06,Produto Destaque,True
PROD-0266,Condicionador Profissional 1L,Beleza,59.0,Beauty Import Brasil,0.16,204,True,2024-05-14,Medio,Estoque Normal,574,1598.0,71429.18000000002,135.7969201520913,2023-01-03,2026-05-23,529,25,7,13,284,3.7359154929577465,7.302816901408451,0.78873,2026-06-15,40,136.0810810810811,567,566,355,111,13,2026-03-28 19:25:29,Produto Destaque,True
PROD-0492,Mesa de Canto Redonda,Móveis,246.0,Interiores Import Ltda,33.35,307,False,2021-06-27,Alto,Estoque Normal,305,840.0,161573.91999999998,579.1179928315412,2023-01-10,2026-05-25,290,8,4,3,172,3.755813953488372,7.215116279069767,0.76744,2026-06-04,18,109.0,521,520,355,77,5,2026-03-28 11:47:25,Produto Destaque,False
PROD-0313,Pneu Aro 14,Automotivo,432.0,Automotivo Import,5.01,0,True,2020-10-11,Alto,Sem Estoque,129,346.0,113320.71000000005,1002.8381415929208,2023-01-02,2026-04-08,121,4,2,2,61,3.5737704918032787,6.868852459016393,0.72131,2026-04-02,10,155.11111111111111,479,478,305,91,6,2026-03-26 23:06:26,Produto Destaque,False
PROD-0507,Câmera de Acao 4K,Eletrônicos,1400.0,TechBrasil Distribuidora,3.11,298,True,2020-06-17,Alto,Estoque Normal,3473,9727.0,9902336.729999974,3106.1282089083984,2023-01-01,2026-05-31,3129,199,51,94,1729,3.6859456333140543,7.196645459803355,0.75882,2026-07-18,293,117.0948905109489,0,0,0,0,0,,Produto Destaque,True
PROD-0053,SSD Externo 480GB,Eletrônicos,310.0,Shenzhen Connect Brasil,3.78,203,True,2021-02-16,Alto,Estoque Normal,1707,4783.0,1103771.410000001,710.7349710238256,2023-01-01,2026-05-29,1510,71,22,104,842,3.501187648456057,6.793349168646081,0.70071,2026-07-07,354,118.1,485,484,298,83,10,2026-03-27 07:26:08,Produto Destaque,True
PROD-0250,Perfume Feminino 100ml,Beleza,229.0,Cosméticos do Brasil Ltda,0.44,280,True,2024-03-31,Alto,Estoque Normal,294,810.0,136483.73999999993,524.9374615384613,2023-01-02,2026-05-15,261,16,6,11,140,3.6357142857142857,7.4714285714285715,0.78571,2026-06-12,31,139.73076923076923,517,513,335,83,6,2026-03-23 01:16:02,Produto Destaque,True
PROD-0044,Suporte para Notebook,Eletrônicos,153.0,Alpha Tech Importados,2.62,48,True,2021-12-08,Medio,Estoque Normal,564,1584.0,176975.39999999985,348.376771653543,2023-01-11,2026-05-28,503,37,7,17,284,3.6338028169014085,7.200704225352113,0.72887,2026-07-03,94,132.24719101123594,471,470,302,85,5,2026-03-28 04:02:39,Produto Destaque,True
PROD-0178,Kit Organização Cozinha,Casa,181.0,Casa & Cia Distribuidora,12.53,0,True,2020-02-03,Medio,Sem Estoque,291,857.0,116175.19999999995,431.878066914498,2023-01-02,2026-05-28,255,23,4,9,122,3.6065573770491803,7.090163934426229,0.71311,2026-06-29,29,125.57142857142857,531,531,332,95,8,2026-03-25 19:53:36,Produto Destaque,True
PROD-0004,Notebook Intel Core i5,Eletrônicos,3359.0,Shenzhen Connect Brasil,,217,True,2020-12-21,Alto,Estoque Normal,3026,8440.0,20381391.799999993,7438.464160583939,2023-01-01,2026-05-31,2712,139,28,147,1475,3.480677966101695,6.791864406779661,0.69356,2026-07-12,588,119.3076923076923,498,497,331,79,6,2026-03-27 07:05:02,Produto Destaque,True
